,ISO-3166-1,ISO-3166-2,Fips,GN,Geoname ID,Name of Subdivision,Wikipedia,Type ID,Type,Geoname ID of Capital,Capital,Population,lang,continent,From,Till
3354,TH,56,41,41,1607758.0,Phayao,http://en.wikipedia.org/wiki/Phayao_Province,271.0,changwat (province),1151426.0,Phayao,512957.0,,AS,,
3355,TH,57,03,03,1153668.0,Chiang Rai,http://en.wikipedia.org/wiki/Chiang_Rai_Province,271.0,changwat (province),1153669.0,Chiang Rai,1494052.0,,AS,,
3356,TH,58,01,01,1152221.0,Mae Hong Son,http://en.wikipedia.org/wiki/Mae_Hong_Son_Province,271.0,changwat (province),1152222.0,Mae Hong Son,287828.0,,AS,,
3357,TH,60,16,16,1608526.0,Nakhon Sawan,http://en.wikipedia.org/wiki/Nakhon_Sawan_Province,271.0,changwat (province),1608527.0,Nakhon Sawan,1178742.0,,AS,,
3358,TH,61,15,15,1149965.0,Uthai Thani,http://en.wikipedia.org/wiki/Uthai_Thani_Province,271.0,changwat (province),1605221.0,Uthai Thani,381376.0,,AS,,
3359,TH,62,11,11,1153089.0,Kamphaeng Phet,http://en.wikipedia.org/wiki/Kamphaeng_Phet_Province,271.0,changwat (province),1153090.0,Kamphaeng Phet,912529.0,,AS,,
3360,TH,63,08,08,1150489.0,Tak,http://en.wikipedia.org/wiki/Tak_Province,271.0,changwat (province),1150490.0,Tak,540055.0,,AS,,
3361,TH,64,09,09,1150532.0,Sukhothai,http://en.wikipedia.org/wiki/Sukhothai_Province,271.0,changwat (province),1150533.0,Sukhothai,665993.0,,AS,,
3362,TH,65,12,12,1607707.0,Phitsanulok,http://en.wikipedia.org/wiki/Phitsanulok_Province,271.0,changwat (province),1607708.0,Phitsanulok,971459.0,,AS,,
3363,TH,66,13,13,1607724.0,Phichit,http://en.wikipedia.org/wiki/Phichit_Province,271.0,changwat (province),1607725.0,Phichit,614516.0,,AS,,
3364,TH,67,14,14,1607736.0,Phetchabun,http://en.wikipedia.org/wiki/Phetchabun_Province,271.0,changwat (province),1607737.0,Phetchabun,1151325.0,,AS,,
3365,TH,70,52,52,1150953.0,Ratchaburi,http://en.wikipedia.org/wiki/Ratchaburi_Province,271.0,changwat (province),1150954.0,Ratchaburi,883648.0,,AS,,
3366,TH,71,50,50,1153080.0,Kanchanaburi,http://en.wikipedia.org/wiki/Kanchanaburi_Province,271.0,changwat (province),1153081.0,Kanchanaburi,896178.0,,AS,,
3367,TH,72,51,51,1606032.0,Suphanburi,http://en.wikipedia.org/wiki/Suphan_Buri_Province,271.0,changwat (province),1606033.0,Suphan Buri,868149.0,,AS,,
3368,TH,73,53,53,1608533.0,Nakhon Pathom,http://en.wikipedia.org/wiki/Nakhon_Pathom_Province,271.0,changwat (province),1608534.0,Nakhon Pathom,790753.0,,AS,,
3369,TH,74,55,55,1606587.0,Samut Sakhon,http://en.wikipedia.org/wiki/Samut_Sakhon_Province,271.0,changwat (province),1606588.0,Samut Sakhon,424336.0,,AS,,
3370,TH,75,54,54,1606585.0,Samut Songkhram,http://en.wikipedia.org/wiki/Samut_Songkhram_Province,271.0,changwat (province),1606586.0,Samut Songkhram,204177.0,,AS,,
3371,TH,76,56,56,1151416.0,Phetchaburi,http://en.wikipedia.org/wiki/Phetchaburi_Province,271.0,changwat (province),1149698.0,Phetchaburi,499811.0,,AS,,
3372,TH,77,57,57,1151073.0,Prachuap Khiri Khan,http://en.wikipedia.org/wiki/Prachuap_Khiri_Khan_Province,271.0,changwat (province),1151074.0,Prachuap Khiri Khan,551707.0,,AS,,
3373,TH,80,64,64,1608525.0,Nakhon Si Thammarat,http://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_Province,271.0,changwat (province),1151933.0,Nakhon Si Thammarat,1544410.0,,AS,,
3374,TH,81,63,63,1152631.0,Krabi,http://en.wikipedia.org/wiki/Krabi_Province,271.0,changwat (province),1152633.0,Krabi,442240.0,,AS,,
3375,TH,82,61,61,1151462.0,Phang Nga,http://en.wikipedia.org/wiki/Phang_Nga_Province,271.0,changwat (province),1151464.0,Phangnga,245236.0,,AS,,
3376,TH,83,62,62,1151253.0,Phuket,http://en.wikipedia.org/wiki/Phuket_Province,271.0,changwat (province),1151254.0,Phuket,600000.0,,AS,,
3377,TH,84,60,60,1150514.0,Surat Thani,http://en.wikipedia.org/wiki/Surat_Thani_Province,271.0,changwat (province),1150515.0,Surat Thani,991524.0,,AS,,
3378,TH,85,59,59,1150964.0,Ranong,http://en.wikipedia.org/wiki/Ranong_Province,271.0,changwat (province),1150965.0,Ranong,166292.0,,AS,,
3379,TH,86,58,58,1153555.0,Chumpon,http://en.wikipedia.org/wiki/Chumphon_Province,271.0,changwat (province),1153557.0,Chumphon,511972.0,,AS,,
3380,TH,90,68,68,1606146.0,Songkhla,http://en.wikipedia.org/wiki/Songkhla_Province,271.0,changwat (province),1606147.0,Songkhla,1292287.0,,AS,,
3381,TH,91,67,67,1606375.0,Satun,http://en.wikipedia.org/wiki/Satun_Province,271.0,changwat (province),1606376.0,Satun,303695.0,,AS,,
3382,TH,92,65,65,1150006.0,Trang,http://en.wikipedia.org/wiki/Trang_Province,271.0,changwat (province),1150007.0,Trang,612757.0,,AS,,
3383,TH,93,66,66,1607778.0,Phattalung,http://en.wikipedia.org/wiki/Phatthalung_Province,271.0,changwat (province),1607779.0,Phatthalung,512157.0,,AS,,
3384,TH,94,69,69,1607976.0,Pattani,http://en.wikipedia.org/wiki/Pattani_Province,271.0,changwat (province),1607978.0,Pattani,671530.0,,AS,,
3385,TH,95,70,70,1604869.0,Yala,http://en.wikipedia.org/wiki/Yala_Province,271.0,changwat (province),1604870.0,Yala,524191.0,,AS,,
3386,TH,96,31,31,1608408.0,Narathiwat,http://en.wikipedia.org/wiki/Narathiwat_Province,271.0,changwat (province),1608409.0,Narathiwat,751922.0,,AS,,
3387,TH,S,,S,,Pattaya,,351.0,special administrative city,1614295.0,Phatthaya,,,AS,,
3388,TJ,DU,04,04,7280679.0,Dushanbe,http://en.wikipedia.org/wiki/Dushanbe,343.0,capital territory,1221874.0,Dushanbe,680000.0,,AS,,
3389,TJ,GB,01,01,1221692.0,Gorno-Badakhstan,http://en.wikipedia.org/wiki/Gorno-Badakhshan_Autonomous_Province,273.0,viloyati mukhtor (autonomous province),1221328.0,Khorugh,225606.0,,AS,,
3390,TJ,KT,02,02,1347488.0,Khatlon,http://en.wikipedia.org/wiki/Khatlon_Province,274.0,viloyati (province),1220747.0,Qŭrghonteppa,2337744.0,,AS,,
3391,TJ,RA,05,RR,6452615.0,Nohiyahoi Tobei Jumhurí,http://en.wikipedia.org/wiki/Region_of_Republican_Subordination,344.0,Districts of Republican Subordination,,,1606900.0,,AS,,
3392,TJ,SU,03,03,1221092.0,Sughd,http://en.wikipedia.org/wiki/Sughd,274.0,viloyati (province),1514879.0,Khujand,1989843.0,,AS,,
3393,TK,A,,A,4031116.0,Atafu,http://en.wikipedia.org/wiki/Atafu,,,7522183.0,Atafu Village,524.0,,OC,,
3394,TK,F,,F,4031112.0,Fakaofo,http://en.wikipedia.org/wiki/Fakaofo,,,4031110.0,Fale,483.0,,OC,,
3395,TK,N,,N,4031091.0,Nukunonu,http://en.wikipedia.org/wiki/Nukunonu,,,7522181.0,Nukunonu,426.0,,OC,,
3396,TL,AL,01,AL,1651815.0,Aileu,http://en.wikipedia.org/wiki/Aileu_District,316.0,district,1651816.0,Aileu,45512.0,,OC,,
3397,TL,AN,02,AN,1651809.0,Ainaro,http://en.wikipedia.org/wiki/Ainaro_District,316.0,district,1651810.0,Ainaro,39671.0,,OC,,
3398,TL,BA,03,BA,1649538.0,Baucau,http://en.wikipedia.org/wiki/Baucau_District,316.0,district,1649539.0,Baucau,111484.0,,OC,,
3399,TL,BO,04,BO,1648513.0,Bobonaro,http://en.wikipedia.org/wiki/Bobonaro_District,316.0,district,1636670.0,Maliana,89787.0,,OC,,
3400,TL,CO,05,CO,1639462.0,Cova Lima,http://en.wikipedia.org/wiki/Cova_Lima_District,316.0,district,1626459.0,Suai,111484.0,,OC,,
3401,TL,DI,06,DI,1645456.0,Dili,http://en.wikipedia.org/wiki/Dili_District,316.0,district,1645457.0,Dili,245873.0,,OC,,
3402,TL,ER,07,ER,1644865.0,Ermera,http://en.wikipedia.org/wiki/Ermera_District,316.0,district,1942811.0,Gleno,100000.0,,OC,,
3403,TL,LA,08,LA,1638294.0,Lautem,http://en.wikipedia.org/wiki/Laut%C3%A9m_District,316.0,district,1937274.0,Lospalos,60218.0,,OC,,
3404,TL,LI,09,LI,1637729.0,Liquica,http://en.wikipedia.org/wiki/Liqui%C3%A7%C3%A1_District,316.0,district,1637730.0,Liquica,63329.0,,OC,,
3405,TL,MF,11,MF,1636309.0,Manufahi,http://en.wikipedia.org/wiki/Manufahi_District,316.0,district,1937031.0,Same,48894.0,,OC,,
3406,TL,MT,10,MT,1636525.0,Manatuto,http://en.wikipedia.org/wiki/Manatuto_District,316.0,district,1636526.0,Manatuto,43246.0,,OC,,
3407,TL,OE,12,OE,1651539.0,Oecussi,http://en.wikipedia.org/wiki/Oecusse_District,316.0,district,1632533.0,Pante Makasar,57469.0,,OC,,
3408,TL,VI,13,VI,1622470.0,Viqueque,http://en.wikipedia.org/wiki/Viqueque_District,316.0,district,1622471.0,Viqueque,70177.0,,OC,,
3409,TM,A,01,01,162181.0,Ahal Welayaty,http://en.wikipedia.org/wiki/Ahal_Province,275.0,velayat [Russian] / welaýat [Turkmen] (province),162183.0,Ashgabat,939700.0,,AS,,
3410,TM,B,02,02,162152.0,Balkan Welayaty,http://en.wikipedia.org/wiki/Balkan_Province,275.0,velayat [Russian] / welaýat [Turkmen] (province),161616.0,Balkanabat,551996.0,,AS,,
3411,TM,D,03,03,601465.0,Dashhowuz Welayaty,http://en.wikipedia.org/wiki/Da%C5%9Foguz_Province,275.0,velayat [Russian] / welaýat [Turkmen] (province),601734.0,Daşoguz,1370400.0,,AS,,
3412,TM,L,04,04,1219651.0,Lebap Welayaty,http://en.wikipedia.org/wiki/Lebap_Province,275.0,velayat [Russian] / welaýat [Turkmen] (province),1219649.0,Türkmenabat,1388461.0,,AS,,
3413,TM,M,05,05,1218666.0,Mary Welayaty,http://en.wikipedia.org/wiki/Mary_Province,275.0,velayat [Russian] / welaýat [Turkmen] (province),1218667.0,Mary,1536553.0,,AS,,
3414,TM,S,,S,162182.0,Aşgabat,http://en.wikipedia.org/wiki/Ashgabat,,,,,840229.0,,AS,,
3415,TN,11,36,36,2464464.0,Tunis,http://en.wikipedia.org/wiki/Tunis_Governorate,276.0,gouvernorat (governorate),2464470.0,Tunis,1056247.0,"ar,fr",AF,,
3416,TN,12,38,38,2473245.0,L'Ariana,http://en.wikipedia.org/wiki/Ariana_Governorate,276.0,gouvernorat (governorate),2473247.0,Ariana,412360.0,"ar,fr",AF,,
3417,TN,13,27,27,2472477.0,Ben Arous,http://en.wikipedia.org/wiki/Ben_Arous_Governorate,276.0,gouvernorat (governorate),2472479.0,Ben Arous,501924.0,"ar,fr",AF,,
3418,TN,14,39,39,6201192.0,La Manouba,http://en.wikipedia.org/wiki/Manouba_Governorate,276.0,gouvernorat (governorate),2469274.0,Manouba,379518.0,"ar,fr",AF,,
3419,TN,21,19,19,2468576.0,Nabeul,http://en.wikipedia.org/wiki/Nabeul_Governorate,276.0,gouvernorat (governorate),2468579.0,Nabeul,787920.0,"ar,fr",AF,,
3420,TN,22,37,37,2464038.0,Zaghouan,http://en.wikipedia.org/wiki/Zaghouan_Governorate,276.0,gouvernorat (governorate),2464041.0,Zaghouan,176945.0,"ar,fr",AF,,
3421,TN,23,18,18,2472699.0,Bizerte,http://en.wikipedia.org/wiki/Bizerte_Governorate,276.0,gouvernorat (governorate),2472706.0,Bizerte,568219.0,"ar,fr",AF,,
3422,TN,31,17,17,2472770.0,Béja,http://en.wikipedia.org/wiki/B%C3%A9ja_Governorate,276.0,gouvernorat (governorate),2472774.0,Béja,303032.0,"ar,fr",AF,,
3423,TN,32,06,06,2470085.0,Jendouba,http://en.wikipedia.org/wiki/Jendouba_Governorate,276.0,gouvernorat (governorate),2470088.0,Jendouba,401477.0,"ar,fr",AF,,
3424,TN,33,14,14,2473637.0,Le Kef,http://en.wikipedia.org/wiki/Kef_Governorate,276.0,gouvernorat (governorate),2473634.0,El Kef,243156.0,"ar,fr",AF,,
3425,TN,34,22,22,2465027.0,Siliana,http://en.wikipedia.org/wiki/Siliana_Governorate,276.0,gouvernorat (governorate),2465030.0,Siliana,223087.0,"ar,fr",AF,,
3426,TN,41,03,03,2473451.0,Kairouan,http://en.wikipedia.org/wiki/Kairouan_Governorate,276.0,gouvernorat (governorate),2473449.0,Kairouan,570559.0,"ar,fr",AF,,
3427,TN,42,02,02,2473460.0,Kasserine,http://en.wikipedia.org/wiki/Kasserine_Governorate,276.0,gouvernorat (governorate),2473457.0,Kasserine,439243.0,"ar,fr",AF,,
3428,TN,43,33,33,2465837.0,Sidi Bouzid,http://en.wikipedia.org/wiki/Sidi_Bouzid_Governorate,276.0,gouvernorat (governorate),2465840.0,Sidi Bouzid,429912.0,"ar,fr",AF,,
3429,TN,51,23,23,2464912.0,Sousse,http://en.wikipedia.org/wiki/Sousse_Governorate,276.0,gouvernorat (governorate),2464915.0,Sousse,674971.0,"ar,fr",AF,,
3430,TN,52,16,16,2473495.0,Monastir,http://en.wikipedia.org/wiki/Monastir_Governorate,276.0,gouvernorat (governorate),2473493.0,Monastir,548828.0,"ar,fr",AF,,
3431,TN,53,15,15,2473574.0,Mahdia,http://en.wikipedia.org/wiki/Gouvernorat_de_Mahdia,276.0,gouvernorat (governorate),2473572.0,Mahdia,410812.0,"ar,fr",AF,,
3432,TN,61,32,32,2467450.0,Sfax,http://en.wikipedia.org/wiki/Sfax_Governorate,276.0,gouvernorat (governorate),2467454.0,Sfax,955421.0,"ar,fr",AF,,
3433,TN,71,30,30,2468351.0,Gafsa,http://en.wikipedia.org/wiki/Gafsa_Governorate,276.0,gouvernorat (governorate),2468353.0,Gafsa,337331.0,"ar,fr",AF,,
3434,TN,72,35,35,2464645.0,Tozeur,http://en.wikipedia.org/wiki/Tozeur_Governorate,276.0,gouvernorat (governorate),2464648.0,Tozeur,107912.0,"ar,fr",AF,,
3435,TN,73,31,31,2468014.0,Kebili,http://en.wikipedia.org/wiki/Kebili_Governorate,276.0,gouvernorat (governorate),2468018.0,Kebili,156961.0,"ar,fr",AF,,
3436,TN,81,29,29,2468365.0,Gabès,http://en.wikipedia.org/wiki/Gab%C3%A8s_Governorate,276.0,gouvernorat (governorate),2468369.0,Gabès,374300.0,"ar,fr",AF,,
3437,TN,82,28,28,2469470.0,Medenine,http://en.wikipedia.org/wiki/Medenine_Governorate,276.0,gouvernorat (governorate),2469473.0,Medenine,479520.0,"ar,fr",AF,,
3438,TN,83,34,34,2464698.0,Tataouine,http://en.wikipedia.org/wiki/Tataouine_Governorate,276.0,gouvernorat (governorate),2464701.0,Tataouine,149453.0,"ar,fr",AF,,
3439,TO,01,04,EU,7668021.0,Eua,http://en.wikipedia.org/wiki/%CA%BBEua,,,4032384.0,‘Ohonua,5016.0,,OC,,
3440,TO,02,01,01,4032637.0,Ha'apai,http://en.wikipedia.org/wiki/Ha%27apai,277.0,island group,4032369.0,Pangai,7570.0,,OC,,
3441,TO,03,05,NI,7668055.0,Niuas,http://en.wikipedia.org/wiki/Niuas,,,4032619.0,Hihifo,1652.0,,OC,,
3442,TO,04,02,02,4032279.0,Tongatapu,http://en.wikipedia.org/wiki/Tongatapu,277.0,island group,4032402.0,Nuku`alofa,70319.0,,OC,,
3443,TO,05,03,03,4032231.0,Vava'u,http://en.wikipedia.org/wiki/Vava%CA%BBu,277.0,island group,4032420.0,Neiafu,14928.0,,OC,,
3444,TR,01,81,81,325361.0,Adana,http://en.wikipedia.org/wiki/Adana_Province,278.0,ili (province),325363.0,Adana,2149260.0,,AS,,
3445,TR,02,02,02,325329.0,Adiyaman,http://en.wikipedia.org/wiki/Ad%C4%B1yaman_Province,278.0,ili (province),325330.0,Adıyaman,597184.0,,AS,,
3446,TR,03,03,03,325302.0,Afyonkarahisar,http://en.wikipedia.org/wiki/Afyonkarahisar_Province,278.0,ili (province),325303.0,Afyonkarahisar,707123.0,,AS,,
3447,TR,04,04,04,325163.0,Agri,http://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Province,278.0,ili (province),309647.0,Ağrı,551177.0,,AS,,
3448,TR,05,05,05,752014.0,Amasya,http://en.wikipedia.org/wiki/Amasya_Province,278.0,ili (province),752015.0,Amasya,321977.0,,AS,,
3449,TR,06,68,68,323784.0,Ankara,http://en.wikipedia.org/wiki/Ankara_Province,278.0,ili (province),323786.0,Ankara,5045083.0,,AS,,
3450,TR,07,07,07,323776.0,Antalya,http://en.wikipedia.org/wiki/Antalya_Province,278.0,ili (province),323777.0,Antalya,2158265.0,,AS,,
3451,TR,08,08,08,751816.0,Artvin,http://en.wikipedia.org/wiki/Artvin_Province,278.0,ili (province),751817.0,Artvin,169334.0,,AS,,
3452,TR,09,09,09,322819.0,Aydin,http://en.wikipedia.org/wiki/Ayd%C4%B1n_Province,278.0,ili (province),322830.0,Aydın,1020957.0,,AS,,
3453,TR,10,10,10,322164.0,Balikesir,http://en.wikipedia.org/wiki/Bal%C4%B1kesir_Province,278.0,ili (province),322165.0,Balıkesir,1162761.0,,AS,,
3454,TR,11,11,11,321122.0,Bilecik,http://en.wikipedia.org/wiki/Bilecik_Province,278.0,ili (province),750598.0,Bilecik,208888.0,,AS,,
3455,TR,12,12,12,321079.0,Bingol,http://en.wikipedia.org/wiki/Bing%C3%B6l_Province,278.0,ili (province),321082.0,Bingöl,265514.0,,AS,,
3456,TR,13,13,13,321022.0,Bitlis,http://en.wikipedia.org/wiki/Bitlis_Province,278.0,ili (province),321025.0,Bitlis,337156.0,,AS,,
3457,TR,14,14,14,750510.0,Bolu,http://en.wikipedia.org/wiki/Bolu_Province,278.0,ili (province),750516.0,Bolu,283496.0,,AS,,
3458,TR,15,15,15,320390.0,Burdur,http://en.wikipedia.org/wiki/Burdur_Province,278.0,ili (province),320392.0,Burdur,257267.0,,AS,,
3459,TR,16,16,16,750268.0,Bursa,http://en.wikipedia.org/wiki/Bursa_Province,278.0,ili (province),750269.0,Bursa,2740970.0,,AS,,
3460,TR,17,17,17,749778.0,Canakkale,http://en.wikipedia.org/wiki/%C3%87anakkale_Province,278.0,ili (province),749780.0,Çanakkale,502328.0,,AS,,
3461,TR,18,82,82,749747.0,Cankiri,http://en.wikipedia.org/wiki/%C3%87ank%C4%B1r%C4%B1_Province,278.0,ili (province),749748.0,Khanjarah,190909.0,,AS,,
3462,TR,19,19,19,748877.0,Corum,http://en.wikipedia.org/wiki/%C3%87orum_Province,278.0,ili (province),748879.0,Çorum,532080.0,,AS,,
3463,TR,20,20,20,317106.0,Denizli,http://en.wikipedia.org/wiki/Denizli_Province,278.0,ili (province),317109.0,Denizli,963464.0,,AS,,
3464,TR,21,21,21,316540.0,Diyarbakir,http://en.wikipedia.org/wiki/Diyarbak%C4%B1r,278.0,ili (province),316541.0,Diyarbakır,1607437.0,,AS,,
3465,TR,22,22,22,747711.0,Edirne,http://en.wikipedia.org/wiki/Edirne_Province,278.0,ili (province),747712.0,Edirne,398582.0,,AS,,
3466,TR,23,23,23,315807.0,Elazig,http://en.wikipedia.org/wiki/El%C3%A2z%C4%B1%C4%9F_Province,278.0,ili (province),315808.0,Elazığ,568239.0,,AS,,
3467,TR,24,24,24,315372.0,Erzincan,http://en.wikipedia.org/wiki/Erzincan_Province,278.0,ili (province),315373.0,Erzincan,219996.0,,AS,,
3468,TR,25,25,25,315367.0,Erzurum,http://en.wikipedia.org/wiki/Erzurum_Province,278.0,ili (province),315368.0,Erzurum,766729.0,,AS,,
3469,TR,26,26,26,315201.0,Eskisehir,http://en.wikipedia.org/wiki/Eski%C5%9Fehir_Province,278.0,ili (province),315202.0,Eskişehir,799724.0,,AS,,
3470,TR,27,83,83,314829.0,Gaziantep,http://en.wikipedia.org/wiki/Gaziantep_Province,278.0,ili (province),314830.0,Gaziantep,1844438.0,,AS,,
3471,TR,28,28,28,746878.0,Giresun,http://en.wikipedia.org/wiki/Giresun_Province,278.0,ili (province),746881.0,Giresun,425007.0,,AS,,
3472,TR,29,69,69,746423.0,Gumushane,http://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fhane_Province,278.0,ili (province),746425.0,Gümüşhane,141412.0,,AS,,
3473,TR,30,70,70,312888.0,Hakkari,http://en.wikipedia.org/wiki/Hakk%C3%A2ri_Province,278.0,ili (province),318137.0,Hakkari,273041.0,,AS,,
3474,TR,31,31,31,312394.0,Hatay,http://en.wikipedia.org/wiki/Hatay_Province,278.0,ili (province),323779.0,Antioch,1503066.0,,AS,,
3475,TR,32,33,33,311071.0,Isparta,http://en.wikipedia.org/wiki/Isparta_Province,278.0,ili (province),311073.0,Isparta,417774.0,,AS,,
3476,TR,33,32,32,311728.0,Mersin,http://en.wikipedia.org/wiki/Mersin_Province,278.0,ili (province),304531.0,İçel,1705774.0,,AS,,
3477,TR,34,34,34,745042.0,Istanbul,http://en.wikipedia.org/wiki/Istanbul_Province,278.0,ili (province),745044.0,İstanbul,14160467.0,,EU,,
3478,TR,35,35,35,311044.0,Izmir,http://en.wikipedia.org/wiki/%C4%B0zmir_Province,278.0,ili (province),311046.0,İzmir,4061074.0,,AS,,
3479,TR,36,84,84,743942.0,Kars,http://en.wikipedia.org/wiki/Kars_Province,278.0,ili (province),743952.0,Kars,300874.0,,AS,,
3480,TR,37,37,37,743881.0,Kastamonu,http://en.wikipedia.org/wiki/Kastamonu_Province,278.0,ili (province),743882.0,Kastamonu,368093.0,,AS,,
3481,TR,38,38,38,308463.0,Kayseri,http://en.wikipedia.org/wiki/Kayseri_Province,278.0,ili (province),308464.0,Kayseri,1295355.0,,AS,,
3482,TR,39,39,39,743165.0,Kirklareli,http://en.wikipedia.org/wiki/K%C4%B1rklareli_Province,278.0,ili (province),743166.0,Kırklareli,340559.0,,AS,,
3483,TR,40,40,40,307513.0,Kirsehir,http://en.wikipedia.org/wiki/K%C4%B1r%C5%9Fehir_Province,278.0,ili (province),307515.0,Kırşehir,223498.0,,AS,,
3484,TR,41,41,41,742865.0,Kocaeli,http://en.wikipedia.org/wiki/Kocaeli_Province,278.0,ili (province),745028.0,Kocaeli,1676202.0,,AS,,
3485,TR,42,71,71,306569.0,Konya,http://en.wikipedia.org/wiki/Konya_Province,278.0,ili (province),306571.0,Konya,2079225.0,,AS,,
3486,TR,43,43,43,305267.0,Kutahya,http://en.wikipedia.org/wiki/K%C3%BCtahya_Province,278.0,ili (province),305268.0,Kütahya,572059.0,,AS,,
3487,TR,44,44,44,304919.0,Malatya,http://en.wikipedia.org/wiki/Malatya_Province,278.0,ili (province),304922.0,Malatya,762538.0,,AS,,
3488,TR,45,45,45,304825.0,Manisa,http://en.wikipedia.org/wiki/Manisa_Province,278.0,ili (province),304827.0,Manisa,1359463.0,,AS,,
3489,TR,46,46,46,310858.0,Kahramanmaras,http://en.wikipedia.org/wiki/Kahramanmara%C5%9F_Province,278.0,ili (province),310859.0,Kahramanmaraş,1075706.0,,AS,,
3490,TR,47,72,72,304794.0,Mardin,http://en.wikipedia.org/wiki/Mardin_Province,278.0,ili (province),304797.0,Mardin,779738.0,,AS,,
3491,TR,48,48,48,304183.0,Mugla,http://en.wikipedia.org/wiki/Mu%C4%9Fla_Province,278.0,ili (province),304184.0,Muğla,866665.0,,AS,,
3492,TR,49,49,49,304041.0,Mus,http://en.wikipedia.org/wiki/Mu%C5%9F_Province,278.0,ili (province),304081.0,Muş,412553.0,,AS,,
3493,TR,50,50,50,303830.0,Nevsehir,http://en.wikipedia.org/wiki/Nev%C5%9Fehir_Province,278.0,ili (province),303831.0,Nevşehir,285460.0,,AS,,
3494,TR,51,73,73,303826.0,Nigde,http://en.wikipedia.org/wiki/Ni%C4%9Fde_Province,278.0,ili (province),303827.0,Niğde,343658.0,,AS,,
3495,TR,52,52,52,741098.0,Ordu,http://en.wikipedia.org/wiki/Ordu_Province,278.0,ili (province),741100.0,Ordu,731452.0,,AS,,
3496,TR,53,53,53,740481.0,Rize,http://en.wikipedia.org/wiki/Rize_Province,278.0,ili (province),740483.0,Rize,328205.0,,AS,,
3497,TR,54,54,54,740352.0,Sakarya,http://en.wikipedia.org/wiki/Sakarya_Province,278.0,ili (province),752850.0,Adapazarı,917373.0,,AS,,
3498,TR,55,55,55,740263.0,Samsun,http://en.wikipedia.org/wiki/Samsun_Province,278.0,ili (province),740264.0,Samsun,1261810.0,,AS,,
3499,TR,56,74,74,300821.0,Siirt,http://en.wikipedia.org/wiki/Siirt_Province,278.0,ili (province),300822.0,Siirt,314153.0,,AS,,
3500,TR,57,57,57,739598.0,Sinop,http://en.wikipedia.org/wiki/Sinop_Province,278.0,ili (province),739600.0,Sinop,204568.0,,AS,,
3501,TR,58,58,58,300617.0,Sivas,http://en.wikipedia.org/wiki/Sivas_Province,278.0,ili (province),300619.0,Sivas,623824.0,,AS,,
3502,TR,59,59,59,738926.0,Tekirdag,http://en.wikipedia.org/wiki/Tekirda%C4%9F_Province,278.0,ili (province),738927.0,Tekirdağ,874475.0,,AS,,
3503,TR,60,60,60,738742.0,Tokat,http://en.wikipedia.org/wiki/Tokat_Province,278.0,ili (province),738743.0,Tokat,598708.0,,AS,,
3504,TR,61,61,61,738647.0,Trabzon,http://en.wikipedia.org/wiki/Trabzon_Province,278.0,ili (province),738648.0,Trabzon,758237.0,,AS,,
3505,TR,62,62,62,298845.0,Tunceli,http://en.wikipedia.org/wiki/Tunceli_Province,278.0,ili (province),298846.0,Tunceli,85428.0,,AS,,
3506,TR,63,63,63,298332.0,Sanliurfa,http://en.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa_Province,278.0,ili (province),298333.0,Şanlıurfa,1801980.0,,AS,,
3507,TR,64,64,64,298298.0,Usak,http://en.wikipedia.org/wiki/U%C5%9Fak_Province,278.0,ili (province),298299.0,Uşak,346508.0,,AS,,
3508,TR,65,65,65,298113.0,Van,http://en.wikipedia.org/wiki/Van_Province,278.0,ili (province),298117.0,Van,1070113.0,,AS,,
3509,TR,66,66,66,296560.0,Yozgat,http://en.wikipedia.org/wiki/Yozgat_Province,278.0,ili (province),296562.0,Yozgat,444211.0,,AS,,
3510,TR,67,85,85,737021.0,Zonguldak,http://en.wikipedia.org/wiki/Zonguldak_Province,278.0,ili (province),737022.0,Zonguldak,601567.0,,AS,,
3511,TR,68,75,75,443185.0,Aksaray,http://en.wikipedia.org/wiki/Aksaray_Province,278.0,ili (province),324496.0,Aksaray,382806.0,,AS,,
3512,TR,69,77,77,862471.0,Bayburt,http://en.wikipedia.org/wiki/Bayburt_Province,278.0,ili (province),750938.0,Bayburt,75620.0,,AS,,
3513,TR,70,78,78,443187.0,Karaman,http://en.wikipedia.org/wiki/Karaman_Province,278.0,ili (province),309527.0,Karaman,237939.0,,AS,,
3514,TR,71,79,79,443188.0,Kirikkale,http://en.wikipedia.org/wiki/K%C4%B1r%C4%B1kkale_Province,278.0,ili (province),307654.0,Kırıkkale,274658.0,,AS,,
3515,TR,72,76,76,443186.0,Batman,http://en.wikipedia.org/wiki/Batman_Province,278.0,ili (province),321836.0,Batman,547581.0,,AS,,
3516,TR,73,80,80,443189.0,Sirnak,http://en.wikipedia.org/wiki/%C5%9E%C4%B1rnak_Province,278.0,ili (province),300640.0,Şırnak,475255.0,,AS,,
3517,TR,74,87,87,862467.0,Bartin,http://en.wikipedia.org/wiki/Bart%C4%B1n_Province,278.0,ili (province),751057.0,Bartın,189139.0,,AS,,
